CustomerID,Total_Spend,Average_Order_Value,Median_Order_Value,Maximum_Order_Value,Minimum_Order_Value,Total_Quantity,Average_Quantity,Maximum_Quantity,Minimum_Quantity,Total_Transactions,Unique_Products,Unique_Descriptions,Average_Unit_Price,Maximum_Unit_Price,Minimum_Unit_Price,Countries,First_Purchase,Last_Purchase,Recency,Customer_Lifetime,Spend_per_Transaction,Quantity_per_Transaction,Product_Diversity,Cancellation_Rate
15951,708.22,17.273658536585366,16.8,31.6,9.959999999999999,313,7.634146341463414,16,1,2,36,36,3.700731707317073,14.95,0.65,1,2011-02-27 11:57:00,2011-12-01 08:34:00,9,276,354.11,156.5,18.0,0.6666666666666666
15952,806.57,8.863406593406594,6.24,35.400000000000006,0.65,399,4.384615384615385,48,1,4,65,66,3.2756043956043954,12.75,0.39,1,2011-04-28 12:55:00,2011-11-06 11:18:00,34,191,201.6425,99.75,16.25,0.0
15953,1659.3799999999999,16.932448979591836,12.75,81.6,0.42,892,9.10204081632653,36,1,8,63,63,2.719795918367347,12.75,0.29,1,2010-12-05 15:15:00,2011-11-24 15:32:00,15,354,207.42249999999999,111.5,7.875,0.5
15955,4416.26,24.13256830601093,19.799999999999997,179.0,6.64,2135,11.666666666666666,100,2,14,137,137,2.833169398907104,12.5,0.55,1,2010-12-02 11:22:00,2011-11-15 14:15:00,24,348,315.44714285714286,152.5,9.785714285714286,0.125
15957,428.89,10.211666666666666,7.5,50.400000000000006,0.84,211,5.023809523809524,24,1,1,40,40,2.787857142857143,9.95,0.42,1,2011-11-08 12:14:00,2011-11-08 12:14:00,32,0,428.89,211.0,40.0,0.0
15958,104.35,14.907142857142857,8.25,43.45,1.7,33,4.714285714285714,11,1,1,7,7,3.9842857142857144,8.25,0.79,1,2011-09-26 13:41:00,2011-09-26 13:41:00,74,0,104.35,33.0,7.0,0.0
15963,470.76,16.812857142857144,15.0,39.599999999999994,7.800000000000001,298,10.642857142857142,24,2,2,26,26,2.41,9.95,0.65,1,2011-10-25 13:05:00,2011-11-20 11:33:00,20,25,235.38,149.0,13.0,0.0
15965,845.64,6.931475409836065,4.4399999999999995,59.0,0.55,453,3.7131147540983607,36,1,4,88,89,2.287704918032787,8.5,0.39,1,2010-12-07 13:18:00,2011-11-22 16:44:00,17,350,211.41,113.25,22.0,0.0
15967,418.83,4.986071428571428,4.949999999999999,24.75,0.65,211,2.511904761904762,20,1,2,73,73,2.8676190476190477,12.5,0.39,1,2011-01-25 11:57:00,2011-11-16 15:41:00,23,295,209.415,105.5,36.5,0.0
15969,666.1,33.305,30.9,83.2,10.2,124,6.2,12,2,3,20,20,7.0825000000000005,20.8,0.85,1,2011-06-07 12:19:00,2011-12-07 11:06:00,3,182,222.03333333333333,41.333333333333336,6.666666666666667,0.25
15970,314.1,28.55454545454546,16.5,49.800000000000004,12.600000000000001,116,10.545454545454545,12,6,1,11,11,2.6,4.15,1.65,1,2011-02-09 12:08:00,2011-02-09 12:08:00,304,0,314.1,116.0,11.0,0.0
15971,4199.85,119.9957142857143,63.0,708.0,4.95,1717,49.05714285714286,240,1,12,10,10,2.3254285714285716,4.95,1.85,1,2011-02-01 16:47:00,2011-11-22 12:50:00,18,293,349.9875,143.08333333333334,0.8333333333333334,0.0
15973,307.82000000000005,76.95500000000001,46.86,197.1,17.0,106,26.5,72,4,1,4,4,4.4275,10.95,1.06,1,2010-12-08 11:42:00,2010-12-08 11:42:00,367,0,307.82000000000005,106.0,4.0,0.6666666666666666
15974,3442.15,19.557670454545455,17.4,175.2,4.5600000000000005,2262,12.852272727272727,100,1,7,141,141,2.819545454545455,12.75,0.1,1,2011-02-24 10:10:00,2011-10-31 13:13:00,39,249,491.7357142857143,323.14285714285717,20.142857142857142,0.125
15975,371.01,15.45875,15.4,23.4,9.36,243,10.125,24,2,1,24,24,2.1433333333333335,4.95,0.39,1,2011-09-16 13:33:00,2011-09-16 13:33:00,84,0,371.01,243.0,24.0,0.0
15976,430.94,4.39734693877551,3.37,23.4,0.84,277,2.826530612244898,36,1,2,83,83,2.4076530612244897,9.95,0.21,1,2011-05-03 17:12:00,2011-06-27 13:00:00,165,54,215.47,138.5,41.5,0.0
15977,1054.73,16.226615384615386,12.600000000000001,56.160000000000004,1.9,1016,15.63076923076923,144,1,2,48,48,2.9993846153846153,16.95,0.29,1,2011-10-31 16:24:00,2011-11-22 13:29:00,17,21,527.365,508.0,24.0,0.0
15978,1098.78,22.42408163265306,17.4,70.80000000000001,9.36,888,18.122448979591837,48,4,1,49,49,1.9628571428571426,9.95,0.29,1,2011-09-23 15:21:00,2011-09-23 15:21:00,77,0,1098.78,888.0,49.0,0.0
15980,2398.86,55.78744186046512,46.24,199.20000000000002,18.75,1560,36.27906976744186,288,12,3,40,40,2.072558139534884,5.39,0.29,1,2011-03-30 15:05:00,2011-09-12 09:41:00,89,165,799.62,520.0,13.333333333333334,0.0
15981,3408.48,35.13896907216495,23.4,102.0,12.600000000000001,1866,19.237113402061855,48,4,8,53,56,2.2077319587628867,6.75,0.55,1,2011-02-01 13:50:00,2011-11-15 08:00:00,25,286,426.06,233.25,6.625,0.0
15983,1475.02,13.053274336283186,7.8,91.8,0.84,892,7.893805309734513,48,1,4,82,82,2.1008849557522122,10.4,0.42,1,2010-12-01 12:15:00,2011-11-17 17:34:00,22,351,368.755,223.0,20.5,0.0
15984,2837.67,10.50988888888889,5.04,183.06,0.42,1843,6.825925925925926,240,1,10,217,218,2.730962962962963,29.95,0.29,1,2010-12-06 13:21:00,2011-12-07 12:16:00,3,365,283.767,184.3,21.7,0.45454545454545453
15985,1142.42,30.876216216216218,23.400000000000002,122.39999999999999,12.600000000000001,1086,29.35135135135135,250,2,2,29,29,1.8202702702702702,8.5,0.42,1,2011-04-17 11:04:00,2011-08-08 16:31:00,123,113,571.21,543.0,14.5,0.3333333333333333
15986,168.12,12.008571428571429,13.52,19.799999999999997,6.24,268,19.142857142857142,48,8,1,14,14,0.897142857142857,1.69,0.29,1,2011-11-09 15:17:00,2011-11-09 15:17:00,30,0,168.12,268.0,14.0,0.0
15987,1451.28,10.366285714285715,2.95,353.34000000000003,0.21,1556,11.114285714285714,906,1,7,110,110,2.154642857142857,12.5,0.21,1,2010-12-06 08:34:00,2011-11-27 15:38:00,12,356,207.32571428571427,222.28571428571428,15.714285714285714,0.0
15988,158.03,5.852962962962963,3.75,22.5,1.25,181,6.703703703703703,100,1,1,26,26,3.451851851851852,19.95,0.04,1,2011-11-20 13:23:00,2011-11-20 13:23:00,19,0,158.03,181.0,26.0,0.0
15990,792.11,15.232884615384616,12.600000000000001,51.0,2.9,443,8.51923076923077,60,1,2,52,52,3.0548076923076923,12.75,0.42,1,2011-02-25 15:35:00,2011-10-26 15:58:00,44,243,396.055,221.5,26.0,0.0
15992,41.989999999999995,13.996666666666664,13.52,14.95,13.52,17,5.666666666666667,8,1,1,3,3,6.109999999999999,14.95,1.69,1,2011-12-06 11:00:00,2011-12-06 11:00:00,4,0,41.989999999999995,17.0,3.0,0.0
15993,2797.57,5.068061594202899,3.63,30.0,0.29,2051,3.7155797101449277,48,1,7,335,335,2.233713768115942,12.75,0.19,1,2011-10-26 16:21:00,2011-12-01 10:45:00,9,35,399.65285714285716,293.0,47.857142857142854,0.8
15994,427.07,12.202,8.3,49.92,2.25,177,5.057142857142857,36,1,1,31,31,3.388,16.95,0.85,1,2011-10-16 12:28:00,2011-10-16 12:28:00,55,0,427.07,177.0,31.0,0.0
15996,1060.68,8.159076923076924,7.5,35.95,1.25,384,2.953846153846154,25,1,6,103,103,3.9843076923076928,35.95,0.42,1,2010-12-08 15:59:00,2011-09-12 15:14:00,88,277,176.78,64.0,17.166666666666668,0.14285714285714285
15998,3089.97,6.106660079051383,5.04,47.7,0.55,2041,4.033596837944664,36,1,5,370,373,2.5529446640316205,16.95,0.21,1,2010-12-12 13:32:00,2011-11-03 12:45:00,37,325,617.9939999999999,408.2,74.0,0.5
16000,12393.7,1377.0777777777778,1190.3999999999999,2046.0,855.5999999999999,5110,567.7777777777778,620,150,3,9,9,3.3455555555555554,13.35,1.38,1,2011-12-07 12:14:00,2011-12-07 12:17:00,3,0,4131.233333333334,1703.3333333333333,3.0,0.0
16003,2735.37,26.556990291262135,15.0,250.0,2.55,1185,11.504854368932039,40,1,5,82,82,5.018446601941747,125.0,0.42,1,2010-12-15 12:09:00,2011-11-10 09:57:00,30,329,547.074,237.0,16.4,0.0
16005,615.39,2.822889908256881,1.95,9.95,0.39,300,1.3761467889908257,12,1,4,173,173,2.3735779816513762,9.95,0.29,1,2011-03-14 11:46:00,2011-11-27 13:47:00,12,258,153.8475,75.0,43.25,0.0
16006,101.4,12.675,9.105,33.2,3.4799999999999995,84,10.5,24,4,1,8,8,1.5775000000000001,4.15,0.29,1,2011-05-12 13:12:00,2011-05-12 13:12:00,211,0,101.4,84.0,8.0,0.0
16007,1701.94,4.420623376623377,2.52,30.0,0.55,1393,3.618181818181818,48,1,4,221,224,1.78612987012987,12.75,0.19,1,2011-05-08 13:32:00,2011-10-23 11:05:00,48,167,425.485,348.25,55.25,0.0
16008,478.78,14.508484848484848,16.5,31.8,0.85,323,9.787878787878787,48,1,3,29,29,2.111515151515152,7.95,0.39,1,2011-05-19 10:54:00,2011-11-16 10:32:00,24,180,159.59333333333333,107.66666666666667,9.666666666666666,0.0
16009,992.71,11.030111111111111,6.2700000000000005,59.0,0.85,378,4.2,24,1,4,68,68,3.313888888888889,9.95,0.65,1,2011-07-03 11:26:00,2011-11-17 16:51:00,22,137,248.1775,94.5,17.0,0.0
16010,407.5,4.738372093023256,3.25,38.35,0.29,210,2.441860465116279,13,1,3,62,61,2.2238372093023258,6.75,0.29,1,2010-12-12 12:18:00,2011-04-08 10:14:00,246,116,135.83333333333334,70.0,20.666666666666668,0.0
16011,3362.71,15.86183962264151,15.0,70.80000000000001,0.42,2042,9.632075471698114,72,1,16,99,100,2.1162735849056604,14.95,0.29,1,2010-12-08 16:34:00,2011-12-01 16:31:00,8,357,210.169375,127.625,6.1875,0.0
16012,1415.29,15.05627659574468,8.25,127.5,1.45,799,8.5,50,1,3,87,87,2.5875531914893615,15.95,0.29,1,2011-07-07 18:02:00,2011-11-04 13:25:00,35,119,471.7633333333333,266.3333333333333,29.0,0.0
16013,37130.6,267.126618705036,204.0,1815.0,11.899999999999999,15536,111.76978417266187,960,10,47,30,31,2.803669064748201,10.95,0.52,1,2010-12-03 13:09:00,2011-12-06 10:36:00,4,367,790.0127659574467,330.5531914893617,0.6382978723404256,0.2222222222222222
16014,662.38,4.5681379310344825,3.3,22.5,0.55,265,1.8275862068965518,7,1,3,123,123,2.8024137931034483,15.0,0.42,1,2011-02-21 17:42:00,2011-11-02 12:04:00,38,253,220.79333333333332,88.33333333333333,41.0,0.75
16015,705.39,3.875769230769231,2.9,85.32000000000001,0.29,909,4.9945054945054945,108,1,3,146,146,1.2462637362637363,8.25,0.08,1,2011-10-21 12:56:00,2011-12-06 10:58:00,4,45,235.13,303.0,48.666666666666664,0.5
16016,1508.76,6.420255319148936,4.16,33.9,0.29,620,2.6382978723404253,20,1,8,156,157,2.9934468085106385,16.95,0.29,1,2010-12-08 12:36:00,2011-12-06 14:35:00,3,363,188.595,77.5,19.5,0.2
16017,211.88,6.62125,5.8149999999999995,19.95,1.25,102,3.1875,10,1,1,26,26,2.675625,19.95,1.25,1,2011-10-23 12:56:00,2011-10-23 12:56:00,47,0,211.88,102.0,26.0,0.0
16018,408.90000000000003,14.60357142857143,11.9,49.92,1.25,190,6.785714285714286,36,1,2,26,26,3.3039285714285715,9.95,0.39,1,2011-06-12 13:52:00,2011-10-31 14:13:00,39,141,204.45000000000002,95.0,13.0,0.0
16019,3786.2400000000002,23.664,15.9,175.2,0.95,1733,10.83125,36,1,9,133,134,3.3305,12.75,0.29,1,2010-12-10 12:29:00,2011-10-24 11:51:00,47,317,420.6933333333334,192.55555555555554,14.777777777777779,0.5
16020,851.01,18.500217391304346,17.17,102.0,8.2,487,10.58695652173913,40,2,3,42,42,2.4445652173913044,12.5,0.39,1,2011-10-05 13:54:00,2011-11-23 11:18:00,17,48,283.67,162.33333333333334,14.0,0.0
16022,628.28,8.266842105263157,6.55,42.5,0.55,261,3.4342105263157894,12,1,1,68,68,3.3089473684210526,12.75,0.29,1,2011-03-24 13:16:00,2011-03-24 13:16:00,260,0,628.28,261.0,68.0,0.0
16023,719.81,7.126831683168317,5.85,20.85,0.42,358,3.5445544554455446,25,1,3,90,90,3.1293069306930694,14.95,0.19,1,2011-03-18 13:32:00,2011-10-24 16:34:00,46,220,239.93666666666664,119.33333333333333,30.0,0.0
16024,251.24,3.925625,2.9450000000000003,15.120000000000001,0.21,398,6.21875,48,1,1,61,61,1.11484375,4.95,0.12,1,2011-11-27 13:26:00,2011-11-27 13:26:00,12,0,251.24,398.0,61.0,0.0
16025,439.65999999999997,15.702142857142857,16.5,23.4,9.36,338,12.071428571428571,24,2,1,28,28,1.9764285714285712,8.25,0.39,1,2011-11-10 11:45:00,2011-11-10 11:45:00,30,0,439.65999999999997,338.0,28.0,0.0
16026,236.09,7.3778125,7.125,15.600000000000001,1.25,243,7.59375,24,1,1,30,30,1.285625,3.25,0.42,1,2011-10-27 13:53:00,2011-10-27 13:53:00,43,0,236.09,243.0,30.0,0.0
16027,934.62,58.41375,49.86000000000001,165.0,14.75,1147,71.6875,288,1,6,11,11,13.510000000000002,165.0,0.55,1,2011-02-10 12:19:00,2011-09-09 10:47:00,92,210,155.77,191.16666666666666,1.8333333333333333,0.14285714285714285
16029,81024.84,334.813388429752,174.0,8142.75,30.599999999999998,40208,166.1487603305785,2400,1,63,44,45,36.04293388429752,8142.75,0.94,1,2010-12-01 09:57:00,2011-11-01 10:27:00,39,335,1286.1085714285714,638.2222222222222,0.6984126984126984,0.42105263157894735
16030,331.24,11.422068965517242,10.2,27.900000000000002,2.95,283,9.758620689655173,36,1,1,28,28,2.3137931034482757,7.95,0.29,1,2011-02-03 11:28:00,2011-02-03 11:28:00,310,0,331.24,283.0,28.0,0.0
16031,548.94,5.489400000000001,3.575,39.95,0.19,423,4.23,25,1,2,91,91,2.7897000000000003,39.95,0.19,1,2011-04-06 14:23:00,2011-09-08 13:07:00,92,154,274.47,211.5,45.5,0.0
16033,8816.4,7.754089709762533,5.8,85.0,0.42,3539,3.1125769569041335,25,1,20,538,540,3.34532981530343,24.95,0.19,1,2010-12-05 10:36:00,2011-12-04 12:44:00,6,364,440.82,176.95,26.9,0.5555555555555556
16034,437.7,19.895454545454545,18.075,71.4,1.25,242,11.0,36,1,3,18,18,2.5545454545454547,6.75,0.65,1,2011-01-11 11:54:00,2011-05-27 16:17:00,196,136,145.9,80.66666666666667,6.0,0.0
16036,758.92,13.798545454545454,8.5,60.839999999999996,1.65,716,13.018181818181818,144,1,2,55,55,2.1336363636363638,7.95,0.21,1,2011-03-21 13:01:00,2011-09-13 14:53:00,87,176,379.46,358.0,27.5,0.0
16037,855.02,21.923589743589744,16.5,139.8,6.959999999999999,428,10.974358974358974,24,2,3,37,37,3.1225641025641027,34.95,0.29,1,2010-12-16 10:18:00,2011-03-15 09:13:00,270,88,285.00666666666666,142.66666666666666,12.333333333333334,0.0
16038,471.78000000000003,18.145384615384618,16.2,35.7,3.9,244,9.384615384615385,24,2,3,24,24,3.19,9.95,0.65,1,2011-05-22 11:29:00,2011-12-02 12:40:00,8,194,157.26000000000002,81.33333333333333,8.0,0.5
16040,1313.55,20.20846153846154,17.700000000000003,48.900000000000006,7.56,684,10.523076923076923,48,1,3,57,57,3.9113846153846157,12.75,0.21,1,2011-03-16 09:58:00,2011-10-05 13:47:00,65,203,437.84999999999997,228.0,19.0,0.0
16041,3166.4,527.7333333333333,452.5,1044.0,208.79999999999998,1584,264.0,720,32,3,6,6,5.39,14.95,0.79,1,2011-07-21 16:27:00,2011-11-09 12:25:00,31,110,1055.4666666666667,528.0,2.0,0.0
16042,1197.27,16.862957746478873,16.6,34.68,7.95,755,10.633802816901408,36,1,5,68,68,2.9728169014084505,16.95,0.39,1,2011-01-11 13:25:00,2011-11-17 17:50:00,22,310,239.454,151.0,13.6,0.5714285714285714
16043,773.99,19.845897435897434,16.95,70.80000000000001,5.04,503,12.897435897435898,84,1,4,30,30,4.506923076923077,16.95,0.42,1,2011-01-26 11:14:00,2011-11-02 12:50:00,38,280,193.4975,125.75,7.5,0.0
16045,1340.7,16.15301204819277,15.0,45.0,5.04,897,10.80722891566265,25,2,4,71,71,2.8589156626506025,14.95,0.29,1,2011-02-22 14:55:00,2011-08-12 12:41:00,120,170,335.175,224.25,17.75,0.0
16048,256.44,32.055,33.900000000000006,50.400000000000006,5.04,144,18.0,24,12,2,8,8,1.62125,2.1,0.42,1,2010-12-01 15:27:00,2010-12-01 15:28:00,373,0,128.22,72.0,4.0,0.3333333333333333
16049,1111.79,3.563429487179487,2.355,30.0,0.21,793,2.5416666666666665,36,1,3,248,248,2.019967948717949,14.95,0.1,1,2011-09-25 14:33:00,2011-10-30 13:19:00,40,34,370.59666666666664,264.3333333333333,82.66666666666667,0.0
16050,137.9,13.790000000000001,14.52,24.900000000000002,2.88,278,27.8,108,2,1,10,10,2.585,7.95,0.08,1,2011-06-19 11:44:00,2011-06-19 11:44:00,174,0,137.9,278.0,10.0,0.0
16052,362.06,10.648823529411764,6.699999999999999,40.56,0.65,282,8.294117647058824,48,1,1,34,34,2.4885294117647057,9.95,0.21,1,2011-10-16 15:13:00,2011-10-16 15:13:00,54,0,362.06,282.0,34.0,0.0
16053,1511.95,17.999404761904763,16.5,57.6,6.8,1793,21.345238095238095,576,1,2,81,81,2.883809523809524,14.95,0.1,1,2011-08-09 14:57:00,2011-11-07 11:21:00,33,89,755.975,896.5,40.5,0.0
16054,783.9,11.198571428571428,8.5,31.9,1.7399999999999998,380,5.428571428571429,32,1,1,70,70,3.998142857142857,15.95,0.29,1,2011-07-17 13:08:00,2011-07-17 13:08:00,145,0,783.9,380.0,70.0,0.0
16055,134.8,16.85,16.825000000000003,24.95,9.9,22,2.75,6,1,1,8,8,8.9875,24.95,2.95,1,2011-05-03 09:26:00,2011-05-03 09:26:00,221,0,134.8,22.0,8.0,0.0
16056,664.85,9.777205882352941,6.6,40.8,1.25,347,5.102941176470588,48,1,1,66,66,3.7658823529411762,12.75,0.39,1,2011-10-25 15:19:00,2011-10-25 15:19:00,45,0,664.85,347.0,66.0,0.0
16057,2263.12,18.703471074380165,17.4,39.599999999999994,9.95,863,7.132231404958677,24,1,7,109,109,4.028181818181818,14.95,0.85,1,2011-02-28 10:35:00,2011-11-23 15:23:00,16,268,323.30285714285714,123.28571428571429,15.571428571428571,1.3
16059,1459.8600000000001,8.110333333333333,7.5,30.0,0.85,643,3.5722222222222224,12,1,6,126,126,3.109333333333333,12.75,0.55,1,2010-12-07 10:36:00,2011-10-05 09:56:00,66,301,243.31000000000003,107.16666666666667,21.0,0.0
16062,1153.62,18.0253125,10.5,102.0,5.04,800,12.5,40,2,4,50,51,2.7225,15.95,0.42,1,2010-12-10 12:00:00,2011-11-30 12:15:00,10,355,288.405,200.0,12.5,0.0
16063,335.32,14.57913043478261,15.0,20.4,10.08,262,11.391304347826088,24,3,1,23,23,2.242608695652174,4.95,0.42,1,2011-03-24 14:55:00,2011-03-24 14:56:00,260,0,335.32,262.0,23.0,0.0
16065,372.09,5.028243243243243,3.75,40.8,0.55,231,3.1216216216216215,48,1,1,71,71,1.8732432432432433,8.5,0.21,1,2010-12-09 13:03:00,2010-12-09 13:03:00,365,0,372.09,231.0,71.0,0.0
16066,1521.87,14.920294117647058,10.02,103.67999999999999,0.39,936,9.176470588235293,144,1,5,77,77,3.1003921568627453,12.5,0.19,1,2011-08-07 14:33:00,2011-11-23 11:54:00,17,107,304.37399999999997,187.2,15.4,0.0
16070,852.15,25.82272727272727,15.299999999999999,102.0,2.88,457,13.848484848484848,24,3,2,32,32,2.1045454545454545,5.95,0.12,1,2011-11-07 16:36:00,2011-11-17 15:50:00,22,9,426.075,228.5,16.0,0.0
16071,326.24,15.535238095238096,15.8,23.4,5.04,180,8.571428571428571,12,1,1,21,21,2.737142857142857,9.95,0.42,1,2011-10-26 11:14:00,2011-10-26 11:14:00,45,0,326.24,180.0,21.0,0.0
16072,584.3199999999999,25.405217391304344,17.0,102.0,6.720000000000001,140,6.086956521739131,48,1,1,23,23,8.399565217391304,16.95,0.14,1,2011-02-24 14:32:00,2011-02-24 14:32:00,288,0,584.3199999999999,140.0,23.0,0.0
16073,122.39999999999999,122.39999999999999,122.39999999999999,122.39999999999999,122.39999999999999,48,48.0,48,48,1,1,1,2.55,2.55,2.55,1,2011-02-15 15:41:00,2011-02-15 15:41:00,297,0,122.39999999999999,48.0,1.0,0.5
16076,2234.73,17.323488372093024,15.0,59.400000000000006,1.1,1435,11.124031007751938,96,1,10,71,71,2.541007751937985,8.5,0.12,1,2011-05-15 12:31:00,2011-12-06 14:59:00,3,205,223.473,143.5,7.1,0.18181818181818182
16078,79.2,79.2,79.2,79.2,79.2,16,16.0,16,16,1,1,1,4.95,4.95,4.95,1,2011-03-01 09:47:00,2011-03-01 09:47:00,284,0,79.2,16.0,1.0,0.0
16079,1352.0,64.38095238095238,49.5,408.0,5.04,864,41.142857142857146,160,2,3,18,18,2.9714285714285715,12.5,0.42,1,2011-10-30 13:06:00,2011-11-23 12:48:00,17,23,450.6666666666667,288.0,6.0,0.0
16080,217.16,21.716,18.599999999999998,41.6,8.5,128,12.8,24,6,2,10,10,1.7919999999999998,4.95,0.85,1,2011-03-10 14:44:00,2011-09-19 10:42:00,82,192,108.58,64.0,5.0,0.3333333333333333
16081,2806.9,12.365198237885464,9.9,81.6,0.39,1477,6.506607929515418,40,1,5,175,176,2.7976211453744493,12.75,0.39,1,2010-12-08 11:16:00,2011-10-14 13:06:00,56,310,561.38,295.4,35.0,0.0
16083,1317.62,42.50387096774193,30.0,158.39999999999998,4.5600000000000005,908,29.29032258064516,100,8,2,31,31,1.5748387096774195,4.25,0.19,1,2010-12-14 11:51:00,2011-08-31 10:47:00,101,259,658.81,454.0,15.5,0.0
16084,436.18,11.47842105263158,10.075,45.9,0.55,216,5.684210526315789,18,1,1,38,38,2.6457894736842107,12.75,0.55,1,2011-02-13 16:05:00,2011-02-13 16:05:00,299,0,436.18,216.0,38.0,0.0
16085,981.51,5.877305389221557,5.0,17.9,0.42,636,3.808383233532934,48,1,5,123,123,2.387125748502994,12.75,0.29,1,2011-01-23 12:07:00,2011-11-16 13:24:00,23,297,196.302,127.2,24.6,0.0
16086,1121.39,28.753589743589746,25.200000000000003,99.60000000000001,2.9,511,13.102564102564102,32,2,5,24,24,3.22025641025641,9.95,0.42,1,2010-12-07 13:45:00,2011-10-11 13:09:00,59,307,224.27800000000002,102.2,4.8,0.16666666666666666
16091,315.06,17.503333333333334,18.75,24.96,10.2,154,8.555555555555555,16,2,2,16,16,2.841666666666667,5.75,0.65,1,2011-05-25 09:18:00,2011-07-08 08:45:00,155,43,157.53,77.0,8.0,0.0
16092,817.86,16.036470588235293,15.0,30.0,6.72,628,12.313725490196079,24,2,3,37,37,2.176862745098039,12.75,0.42,1,2011-03-30 15:38:00,2011-08-17 10:46:00,115,139,272.62,209.33333333333334,12.333333333333334,0.4
16093,17.0,17.0,17.0,17.0,17.0,20,20.0,20,20,1,1,1,0.85,0.85,0.85,1,2011-08-25 11:09:00,2011-08-25 11:09:00,107,0,17.0,20.0,1.0,0.0
16094,1078.23,17.114761904761906,15.0,51.0,9.36,647,10.26984126984127,24,1,4,48,48,3.607936507936508,14.95,0.39,1,2011-05-04 13:57:00,2011-11-28 12:45:00,12,207,269.5575,161.75,12.0,0.6666666666666666
16096,320.62,26.718333333333334,15.149999999999999,125.0,10.08,155,12.916666666666666,24,1,1,12,12,13.269166666666669,125.0,0.42,1,2011-03-20 13:38:00,2011-03-20 13:38:00,264,0,320.62,155.0,12.0,0.0
16097,185.04999999999998,18.505,17.45,30.0,14.95,87,8.7,24,1,1,10,10,5.359999999999999,14.95,1.25,1,2011-04-13 13:47:00,2011-04-13 13:47:00,240,0,185.04999999999998,87.0,10.0,0.0
16098,2005.63,29.934776119402986,19.5,178.20000000000002,3.75,613,9.149253731343284,50,1,7,34,34,4.424626865671642,21.95,0.29,1,2010-12-01 09:45:00,2011-09-13 09:59:00,88,286,286.5185714285714,87.57142857142857,4.857142857142857,0.0
16099,731.9,18.766666666666666,17.4,41.6,8.4,434,11.128205128205128,24,4,3,29,29,1.8684615384615386,3.75,0.42,1,2011-04-28 08:34:00,2011-10-20 13:13:00,50,175,243.96666666666667,144.66666666666666,9.666666666666666,0.0
16101,1290.7,16.982894736842105,17.34,30.0,6.64,757,9.960526315789474,25,1,1,76,76,2.4839473684210525,12.5,0.42,1,2011-09-30 10:18:00,2011-09-30 10:18:00,71,0,1290.7,757.0,76.0,2.3333333333333335
16102,1842.14,32.31824561403509,25.200000000000003,129.0,2.52,942,16.526315789473685,72,2,3,41,41,2.5987719298245615,10.75,0.39,1,2011-08-03 12:50:00,2011-10-28 13:19:00,42,86,614.0466666666667,314.0,13.666666666666666,0.0
16103,1429.64,29.784166666666668,18.36,149.0,12.5,558,11.625,48,2,6,30,30,4.607291666666667,9.95,0.39,1,2011-04-20 12:28:00,2011-12-02 14:16:00,7,226,238.27333333333334,93.0,5.0,0.0
16104,302.36,10.426206896551724,7.5,50.849999999999994,1.65,123,4.241379310344827,12,1,1,28,28,3.3613793103448275,16.95,0.95,1,2011-10-09 10:23:00,2011-10-09 10:23:00,62,0,302.36,123.0,28.0,0.0
16105,336.96,25.919999999999998,15.0,101.76,10.5,330,25.384615384615383,96,6,1,13,13,1.18,2.1,0.42,1,2011-04-05 10:13:00,2011-04-05 10:13:00,249,0,336.96,330.0,13.0,0.0
16106,108.38,18.063333333333333,18.45,23.4,13.28,74,12.333333333333334,16,10,1,6,6,1.5133333333333334,1.95,0.83,1,2011-10-05 10:37:00,2011-10-05 10:37:00,66,0,108.38,74.0,6.0,0.0
16107,3204.1600000000003,103.36000000000001,85.92,237.60000000000002,17.700000000000003,1176,37.935483870967744,120,4,7,16,16,4.36483870967742,34.95,1.65,1,2011-06-09 18:42:00,2011-11-22 09:40:00,18,165,457.7371428571429,168.0,2.2857142857142856,0.0
16108,842.5,17.552083333333332,17.4,34.68,7.4399999999999995,615,12.8125,48,2,1,48,48,1.9610416666666666,8.5,0.29,1,2011-09-16 11:48:00,2011-09-16 11:48:00,85,0,842.5,615.0,48.0,0.5
16109,611.88,33.99333333333333,20.16,131.39999999999998,4.5600000000000005,612,34.0,144,12,2,18,18,1.5788888888888888,10.95,0.19,1,2011-02-04 12:37:00,2011-05-05 09:17:00,219,89,305.94,306.0,9.0,0.0
16110,1337.48,3.77819209039548,2.925,30.0,0.39,733,2.0706214689265536,24,1,3,283,283,2.2664406779661017,12.75,0.19,1,2011-02-01 14:01:00,2011-10-25 14:35:00,45,266,445.82666666666665,244.33333333333334,94.33333333333333,0.0
16112,195.73999999999998,12.233749999999999,8.5,51.839999999999996,4.5600000000000005,574,35.875,144,8,4,15,15,0.5575,1.25,0.12,1,2011-01-05 11:47:00,2011-07-19 14:28:00,143,195,48.934999999999995,143.5,3.75,0.0
16113,161.38,5.379333333333333,2.95,20.16,0.55,176,5.866666666666666,72,1,1,30,30,2.6510000000000002,15.95,0.21,1,2011-06-09 16:16:00,2011-06-09 16:16:00,183,0,161.38,176.0,30.0,0.0
16114,135.75000000000003,16.968750000000004,17.700000000000003,19.8,12.600000000000001,43,5.375,6,3,1,8,8,3.34375,4.95,2.1,1,2011-06-22 10:13:00,2011-06-22 10:13:00,171,0,135.75000000000003,43.0,8.0,0.0
